"","Yr","Mn","station","CO2_concentration","hemisphere"
"630",1967,"Jun","nzd",NA,"southern"
"631",1967,"Jul","alt",NA,"southern"
"632",1967,"Jul","mlo",322.77,"southern"
"633",1967,"Jul","kum",NA,"southern"
"634",1967,"Jul","chr",NA,"southern"
"635",1967,"Jul","sam",NA,"southern"
"636",1967,"Jul","ker",NA,"southern"
"637",1967,"Jul","nzd",NA,"southern"
"638",1967,"Aug","alt",NA,"southern"
"639",1967,"Aug","mlo",NA,"southern"
"640",1967,"Aug","kum",NA,"southern"
"641",1967,"Aug","chr",NA,"southern"
"642",1967,"Aug","sam",NA,"southern"
"643",1967,"Aug","ker",NA,"southern"
"644",1967,"Aug","nzd",NA,"southern"
"645",1967,"Sep","alt",NA,"southern"
"646",1967,"Sep","mlo",NA,"southern"
"647",1967,"Sep","kum",NA,"southern"
"648",1967,"Sep","chr",NA,"southern"
"649",1967,"Sep","sam",NA,"southern"
"650",1967,"Sep","ker",NA,"southern"
"651",1967,"Sep","nzd",NA,"southern"
"652",1967,"Oct","alt",NA,"southern"
"653",1967,"Oct","mlo",NA,"southern"
"654",1967,"Oct","kum",NA,"southern"
"655",1967,"Oct","chr",NA,"southern"
"656",1967,"Oct","sam",NA,"southern"
"657",1967,"Oct","ker",NA,"southern"
"658",1967,"Oct","nzd",NA,"southern"
"659",1967,"Nov","alt",NA,"southern"
"660",1967,"Nov","mlo",NA,"southern"
"661",1967,"Nov","kum",NA,"southern"
"662",1967,"Nov","chr",NA,"southern"
"663",1967,"Nov","sam",NA,"southern"
"664",1967,"Nov","ker",NA,"southern"
"665",1967,"Nov","nzd",NA,"southern"
"666",1967,"Dec","alt",NA,"southern"
"667",1967,"Dec","mlo",NA,"southern"
"668",1967,"Dec","kum",NA,"southern"
"669",1967,"Dec","chr",NA,"southern"
"670",1967,"Dec","sam",NA,"southern"
"671",1967,"Dec","ker",NA,"southern"
"672",1967,"Dec","nzd",NA,"southern"
"673",1968,"Jan","alt",NA,"southern"
"674",1968,"Jan","mlo",NA,"southern"
"675",1968,"Jan","kum",NA,"southern"
"676",1968,"Jan","chr",NA,"southern"
"677",1968,"Jan","sam",NA,"southern"
"678",1968,"Jan","ker",NA,"southern"
"679",1968,"Jan","nzd",NA,"southern"
"680",1968,"Feb","alt",NA,"southern"
"681",1968,"Feb","mlo",NA,"southern"
"682",1968,"Feb","kum",NA,"southern"
"683",1968,"Feb","chr",NA,"southern"
"684",1968,"Feb","sam",NA,"southern"
"685",1968,"Feb","ker",NA,"southern"
"686",1968,"Feb","nzd",NA,"southern"
"687",1968,"Mar","alt",NA,"southern"
"688",1968,"Mar","mlo",323.28,"southern"
"689",1968,"Mar","kum",NA,"southern"
"690",1968,"Mar","chr",NA,"southern"
"691",1968,"Mar","sam",NA,"southern"
"692",1968,"Mar","ker",NA,"southern"
"693",1968,"Mar","nzd",NA,"southern"
"694",1968,"Apr","alt",NA,"southern"
"695",1968,"Apr","mlo",NA,"southern"
"696",1968,"Apr","kum",NA,"southern"
"697",1968,"Apr","chr",NA,"southern"
"698",1968,"Apr","sam",NA,"southern"
"699",1968,"Apr","ker",NA,"southern"
"700",1968,"Apr","nzd",NA,"southern"
"701",1968,"May","alt",NA,"southern"
"702",1968,"May","mlo",326.23,"southern"
"703",1968,"May","kum",NA,"southern"
"704",1968,"May","chr",NA,"southern"
"705",1968,"May","sam",NA,"southern"
"706",1968,"May","ker",NA,"southern"
"707",1968,"May","nzd",NA,"southern"
"708",1968,"Jun","alt",NA,"southern"
"709",1968,"Jun","mlo",NA,"southern"
"710",1968,"Jun","kum",NA,"southern"
"711",1968,"Jun","chr",NA,"southern"
"712",1968,"Jun","sam",NA,"southern"
"713",1968,"Jun","ker",NA,"southern"
"714",1968,"Jun","nzd",NA,"southern"
"715",1968,"Jul","alt",NA,"southern"
"716",1968,"Jul","mlo",323.6,"southern"
"717",1968,"Jul","kum",NA,"southern"
"718",1968,"Jul","chr",NA,"southern"
"719",1968,"Jul","sam",NA,"southern"
"720",1968,"Jul","ker",NA,"southern"
"721",1968,"Jul","nzd",NA,"southern"
"722",1968,"Aug","alt",NA,"southern"
"723",1968,"Aug","mlo",322.58,"southern"
"724",1968,"Aug","kum",NA,"southern"
"725",1968,"Aug","chr",NA,"southern"
"726",1968,"Aug","sam",NA,"southern"
"727",1968,"Aug","ker",NA,"southern"
"728",1968,"Aug","nzd",NA,"southern"
"729",1968,"Sep","alt",NA,"southern"
"730",1968,"Sep","mlo",NA,"southern"
"731",1968,"Sep","kum",NA,"southern"
"732",1968,"Sep","chr",NA,"southern"
"733",1968,"Sep","sam",NA,"southern"
"734",1968,"Sep","ker",NA,"southern"
"735",1968,"Sep","nzd",NA,"southern"
"736",1968,"Oct","alt",NA,"southern"
"737",1968,"Oct","mlo",319.38,"southern"
"738",1968,"Oct","kum",NA,"southern"
"739",1968,"Oct","chr",NA,"southern"
"740",1968,"Oct","sam",NA,"southern"
"741",1968,"Oct","ker",NA,"southern"
"742",1968,"Oct","nzd",NA,"southern"
"743",1968,"Nov","alt",NA,"southern"
"744",1968,"Nov","mlo",320.98,"southern"
"745",1968,"Nov","kum",NA,"southern"
"746",1968,"Nov","chr",NA,"southern"
"747",1968,"Nov","sam",NA,"southern"
"748",1968,"Nov","ker",NA,"southern"
"749",1968,"Nov","nzd",NA,"southern"
"750",1968,"Dec","alt",NA,"southern"
"751",1968,"Dec","mlo",323.06,"southern"
"752",1968,"Dec","kum",NA,"southern"
"753",1968,"Dec","chr",NA,"southern"
"754",1968,"Dec","sam",NA,"southern"
"755",1968,"Dec","ker",NA,"southern"
"756",1968,"Dec","nzd",NA,"southern"
"757",1969,"Jan","alt",NA,"southern"
"758",1969,"Jan","mlo",324.28,"southern"
"759",1969,"Jan","kum",NA,"southern"
"760",1969,"Jan","chr",NA,"southern"
"761",1969,"Jan","sam",NA,"southern"
"762",1969,"Jan","ker",NA,"southern"
"763",1969,"Jan","nzd",NA,"southern"
"764",1969,"Feb","alt",NA,"southern"
"765",1969,"Feb","mlo",324.15,"southern"
"766",1969,"Feb","kum",NA,"southern"
"767",1969,"Feb","chr",NA,"southern"
"768",1969,"Feb","sam",NA,"southern"
"769",1969,"Feb","ker",NA,"southern"
"770",1969,"Feb","nzd",NA,"southern"
"771",1969,"Mar","alt",NA,"southern"
"772",1969,"Mar","mlo",NA,"southern"
"773",1969,"Mar","kum",NA,"southern"
"774",1969,"Mar","chr",NA,"southern"
"775",1969,"Mar","sam",NA,"southern"
"776",1969,"Mar","ker",NA,"southern"
"777",1969,"Mar","nzd",NA,"southern"
"778",1969,"Apr","alt",NA,"southern"
"779",1969,"Apr","mlo",326.55,"southern"
"780",1969,"Apr","kum",NA,"southern"
"781",1969,"Apr","chr",NA,"southern"
"782",1969,"Apr","sam",NA,"southern"
"783",1969,"Apr","ker",NA,"southern"
"784",1969,"Apr","nzd",NA,"southern"
"785",1969,"May","alt",NA,"southern"
"786",1969,"May","mlo",328.14,"southern"
"787",1969,"May","kum",NA,"southern"
"788",1969,"May","chr",NA,"southern"
"789",1969,"May","sam",NA,"southern"
"790",1969,"May","ker",NA,"southern"
"791",1969,"May","nzd",NA,"southern"
"792",1969,"Jun","alt",NA,"southern"
"793",1969,"Jun","mlo",326.72,"southern"
"794",1969,"Jun","kum",NA,"southern"
"795",1969,"Jun","chr",NA,"southern"
"796",1969,"Jun","sam",NA,"southern"
"797",1969,"Jun","ker",NA,"southern"
"798",1969,"Jun","nzd",NA,"southern"
"799",1969,"Jul","alt",NA,"southern"
"800",1969,"Jul","mlo",NA,"southern"
"801",1969,"Jul","kum",NA,"southern"
"802",1969,"Jul","chr",NA,"southern"
"803",1969,"Jul","sam",NA,"southern"
"804",1969,"Jul","ker",NA,"southern"
"805",1969,"Jul","nzd",NA,"southern"
"806",1969,"Aug","alt",NA,"southern"
"807",1969,"Aug","mlo",323.73,"southern"
"808",1969,"Aug","kum",NA,"southern"
"809",1969,"Aug","chr",NA,"southern"
"810",1969,"Aug","sam",NA,"southern"
"811",1969,"Aug","ker",NA,"southern"
"812",1969,"Aug","nzd",NA,"southern"
"813",1969,"Sep","alt",NA,"southern"
"814",1969,"Sep","mlo",322.29,"southern"
"815",1969,"Sep","kum",NA,"southern"
"816",1969,"Sep","chr",NA,"southern"
"817",1969,"Sep","sam",NA,"southern"
"818",1969,"Sep","ker",NA,"southern"
"819",1969,"Sep","nzd",NA,"southern"
"820",1969,"Oct","alt",NA,"southern"
"821",1969,"Oct","mlo",321,"southern"
"822",1969,"Oct","kum",NA,"southern"
"823",1969,"Oct","chr",NA,"southern"
"824",1969,"Oct","sam",NA,"southern"
"825",1969,"Oct","ker",NA,"southern"
"826",1969,"Oct","nzd",NA,"southern"
"827",1969,"Nov","alt",NA,"southern"
"828",1969,"Nov","mlo",323.36,"southern"
"829",1969,"Nov","kum",NA,"southern"
"830",1969,"Nov","chr",NA,"southern"
"831",1969,"Nov","sam",NA,"southern"
"832",1969,"Nov","ker",NA,"southern"
"833",1969,"Nov","nzd",NA,"southern"
"834",1969,"Dec","alt",NA,"southern"
"835",1969,"Dec","mlo",323.52,"southern"
"836",1969,"Dec","kum",NA,"southern"
"837",1969,"Dec","chr",NA,"southern"
"838",1969,"Dec","sam",NA,"southern"
"839",1969,"Dec","ker",NA,"southern"
"840",1969,"Dec","nzd",NA,"southern"
"841",1970,"Jan","alt",NA,"southern"
"842",1970,"Jan","mlo",325.24,"southern"
"843",1970,"Jan","kum",NA,"southern"
"844",1970,"Jan","chr",NA,"southern"
"845",1970,"Jan","sam",NA,"southern"
"846",1970,"Jan","ker",NA,"southern"
"847",1970,"Jan","nzd",NA,"southern"
"848",1970,"Feb","alt",NA,"southern"
"849",1970,"Feb","mlo",NA,"southern"
"850",1970,"Feb","kum",NA,"southern"
"851",1970,"Feb","chr",NA,"southern"
"852",1970,"Feb","sam",NA,"southern"
"853",1970,"Feb","ker",NA,"southern"
"854",1970,"Feb","nzd",NA,"southern"
"855",1970,"Mar","alt",NA,"southern"
"856",1970,"Mar","mlo",326.79,"southern"
"857",1970,"Mar","kum",NA,"southern"
"858",1970,"Mar","chr",NA,"southern"
"859",1970,"Mar","sam",NA,"southern"
"860",1970,"Mar","ker",NA,"southern"
"861",1970,"Mar","nzd",NA,"southern"
"862",1970,"Apr","alt",NA,"southern"
"863",1970,"Apr","mlo",328.23,"southern"
"864",1970,"Apr","kum",NA,"southern"
"865",1970,"Apr","chr",NA,"southern"
"866",1970,"Apr","sam",NA,"southern"
"867",1970,"Apr","ker",NA,"southern"
"868",1970,"Apr","nzd",NA,"southern"
"869",1970,"May","alt",NA,"southern"
"870",1970,"May","mlo",328.33,"southern"
"871",1970,"May","kum",NA,"southern"
"872",1970,"May","chr",NA,"southern"
"873",1970,"May","sam",NA,"southern"
"874",1970,"May","ker",NA,"southern"
"875",1970,"May","nzd",NA,"southern"
"876",1970,"Jun","alt",NA,"southern"
"877",1970,"Jun","mlo",NA,"southern"
"878",1970,"Jun","kum",NA,"southern"
"879",1970,"Jun","chr",NA,"southern"
"880",1970,"Jun","sam",NA,"southern"
"881",1970,"Jun","ker",NA,"southern"
"882",1970,"Jun","nzd",NA,"southern"
"883",1970,"Jul","alt",NA,"southern"
"884",1970,"Jul","mlo",325.98,"southern"
"885",1970,"Jul","kum",NA,"southern"
"886",1970,"Jul","chr",NA,"southern"
"887",1970,"Jul","sam",NA,"southern"
"888",1970,"Jul","ker",NA,"southern"
"889",1970,"Jul","nzd",NA,"southern"
"890",1970,"Aug","alt",NA,"southern"
"891",1970,"Aug","mlo",323.39,"southern"
"892",1970,"Aug","kum",NA,"southern"
"893",1970,"Aug","chr",NA,"southern"
"894",1970,"Aug","sam",NA,"southern"
"895",1970,"Aug","ker",NA,"southern"
"896",1970,"Aug","nzd",NA,"southern"
"897",1970,"Sep","alt",NA,"southern"
"898",1970,"Sep","mlo",323.74,"southern"
"899",1970,"Sep","kum",NA,"southern"
"900",1970,"Sep","chr",NA,"southern"
"901",1970,"Sep","sam",NA,"southern"
"902",1970,"Sep","ker",NA,"southern"
"903",1970,"Sep","nzd",NA,"southern"
"904",1970,"Oct","alt",NA,"southern"
"905",1970,"Oct","mlo",323.09,"southern"
"906",1970,"Oct","kum",NA,"southern"
"907",1970,"Oct","chr",NA,"southern"
"908",1970,"Oct","sam",NA,"southern"
"909",1970,"Oct","ker",NA,"southern"
"910",1970,"Oct","nzd",NA,"southern"
"911",1970,"Nov","alt",NA,"southern"
"912",1970,"Nov","mlo",324.29,"southern"
"913",1970,"Nov","kum",NA,"southern"
"914",1970,"Nov","chr",NA,"southern"
"915",1970,"Nov","sam",NA,"southern"
"916",1970,"Nov","ker",NA,"southern"
"917",1970,"Nov","nzd",NA,"southern"
"918",1970,"Dec","alt",NA,"southern"
"919",1970,"Dec","mlo",NA,"southern"
"920",1970,"Dec","kum",NA,"southern"
"921",1970,"Dec","chr",NA,"southern"
"922",1970,"Dec","sam",NA,"southern"
"923",1970,"Dec","ker",NA,"southern"
"924",1970,"Dec","nzd",NA,"southern"
"925",1971,"Jan","alt",NA,"southern"
"926",1971,"Jan","mlo",326.06,"southern"
"927",1971,"Jan","kum",NA,"southern"
"928",1971,"Jan","chr",NA,"southern"
"929",1971,"Jan","sam",NA,"southern"
"930",1971,"Jan","ker",NA,"southern"
"931",1971,"Jan","nzd",NA,"southern"
"932",1971,"Feb","alt",NA,"southern"
"933",1971,"Feb","mlo",326.88,"southern"
"934",1971,"Feb","kum",NA,"southern"
"935",1971,"Feb","chr",NA,"southern"
"936",1971,"Feb","sam",NA,"southern"
"937",1971,"Feb","ker",NA,"southern"
"938",1971,"Feb","nzd",NA,"southern"
"939",1971,"Mar","alt",NA,"southern"
"940",1971,"Mar","mlo",327.02,"southern"
"941",1971,"Mar","kum",NA,"southern"
"942",1971,"Mar","chr",NA,"southern"
"943",1971,"Mar","sam",NA,"southern"
"944",1971,"Mar","ker",NA,"southern"
"945",1971,"Mar","nzd",NA,"southern"
"946",1971,"Apr","alt",NA,"southern"
"947",1971,"Apr","mlo",327.17,"southern"
"948",1971,"Apr","kum",NA,"southern"
"949",1971,"Apr","chr",NA,"southern"
"950",1971,"Apr","sam",NA,"southern"
"951",1971,"Apr","ker",NA,"southern"
"952",1971,"Apr","nzd",NA,"southern"
"953",1971,"May","alt",NA,"southern"
"954",1971,"May","mlo",328.54,"southern"
"955",1971,"May","kum",NA,"southern"
"956",1971,"May","chr",NA,"southern"
"957",1971,"May","sam",NA,"southern"
"958",1971,"May","ker",NA,"southern"
"959",1971,"May","nzd",NA,"southern"
"960",1971,"Jun","alt",NA,"southern"
"961",1971,"Jun","mlo",326.55,"southern"
"962",1971,"Jun","kum",NA,"southern"
"963",1971,"Jun","chr",NA,"southern"
"964",1971,"Jun","sam",NA,"southern"
"965",1971,"Jun","ker",NA,"southern"
"966",1971,"Jun","nzd",NA,"southern"
"967",1971,"Jul","alt",NA,"southern"
"968",1971,"Jul","mlo",326.9,"southern"
"969",1971,"Jul","kum",NA,"southern"
"970",1971,"Jul","chr",NA,"southern"
"971",1971,"Jul","sam",NA,"southern"
"972",1971,"Jul","ker",NA,"southern"
"973",1971,"Jul","nzd",NA,"southern"
"974",1971,"Aug","alt",NA,"southern"
"975",1971,"Aug","mlo",325.64,"southern"
"976",1971,"Aug","kum",NA,"southern"
"977",1971,"Aug","chr",NA,"southern"
"978",1971,"Aug","sam",NA,"southern"
"979",1971,"Aug","ker",NA,"southern"
"980",1971,"Aug","nzd",NA,"southern"
"981",1971,"Sep","alt",NA,"southern"
"982",1971,"Sep","mlo",323.53,"southern"
"983",1971,"Sep","kum",NA,"southern"
"984",1971,"Sep","chr",NA,"southern"
"985",1971,"Sep","sam",NA,"southern"
"986",1971,"Sep","ker",NA,"southern"
"987",1971,"Sep","nzd",NA,"southern"
"988",1971,"Oct","alt",NA,"southern"
"989",1971,"Oct","mlo",NA,"southern"
"990",1971,"Oct","kum",NA,"southern"
"991",1971,"Oct","chr",NA,"southern"
"992",1971,"Oct","sam",NA,"southern"
"993",1971,"Oct","ker",NA,"southern"
"994",1971,"Oct","nzd",NA,"southern"
"995",1971,"Nov","alt",NA,"southern"
"996",1971,"Nov","mlo",NA,"southern"
"997",1971,"Nov","kum",NA,"southern"
"998",1971,"Nov","chr",NA,"southern"
"999",1971,"Nov","sam",NA,"southern"
"1000",1971,"Nov","ker",NA,"southern"
"1001",1971,"Nov","nzd",NA,"southern"
"1002",1971,"Dec","alt",NA,"southern"
"1003",1971,"Dec","mlo",325.99,"southern"
"1004",1971,"Dec","kum",NA,"southern"
"1005",1971,"Dec","chr",NA,"southern"
"1006",1971,"Dec","sam",NA,"southern"
"1007",1971,"Dec","ker",NA,"southern"
"1008",1971,"Dec","nzd",NA,"southern"
"1009",1972,"Jan","alt",NA,"southern"
"1010",1972,"Jan","mlo",326.76,"southern"
"1011",1972,"Jan","kum",NA,"southern"
"1012",1972,"Jan","chr",NA,"southern"
"1013",1972,"Jan","sam",NA,"southern"
"1014",1972,"Jan","ker",NA,"southern"
"1015",1972,"Jan","nzd",NA,"southern"
"1016",1972,"Feb","alt",NA,"southern"
"1017",1972,"Feb","mlo",328.17,"southern"
"1018",1972,"Feb","kum",NA,"southern"
"1019",1972,"Feb","chr",NA,"southern"
"1020",1972,"Feb","sam",NA,"southern"
"1021",1972,"Feb","ker",NA,"southern"
"1022",1972,"Feb","nzd",NA,"southern"
"1023",1972,"Mar","alt",NA,"southern"
"1024",1972,"Mar","mlo",328.55,"southern"
"1025",1972,"Mar","kum",NA,"southern"
"1026",1972,"Mar","chr",NA,"southern"
"1027",1972,"Mar","sam",NA,"southern"
"1028",1972,"Mar","ker",NA,"southern"
"1029",1972,"Mar","nzd",NA,"southern"
"1030",1972,"Apr","alt",NA,"southern"
"1031",1972,"Apr","mlo",329.87,"southern"
"1032",1972,"Apr","kum",NA,"southern"
"1033",1972,"Apr","chr",NA,"southern"
"1034",1972,"Apr","sam",NA,"southern"
"1035",1972,"Apr","ker",NA,"southern"
"1036",1972,"Apr","nzd",NA,"southern"
"1037",1972,"May","alt",NA,"southern"
"1038",1972,"May","mlo",330.48,"southern"
"1039",1972,"May","kum",NA,"southern"
"1040",1972,"May","chr",NA,"southern"
"1041",1972,"May","sam",NA,"southern"
"1042",1972,"May","ker",NA,"southern"
"1043",1972,"May","nzd",NA,"southern"
"1044",1972,"Jun","alt",NA,"southern"
"1045",1972,"Jun","mlo",329.38,"southern"
"1046",1972,"Jun","kum",NA,"southern"
"1047",1972,"Jun","chr",NA,"southern"
"1048",1972,"Jun","sam",NA,"southern"
"1049",1972,"Jun","ker",NA,"southern"
"1050",1972,"Jun","nzd",NA,"southern"
"1051",1972,"Jul","alt",NA,"southern"
"1052",1972,"Jul","mlo",328.78,"southern"
"1053",1972,"Jul","kum",NA,"southern"
"1054",1972,"Jul","chr",NA,"southern"
"1055",1972,"Jul","sam",NA,"southern"
"1056",1972,"Jul","ker",NA,"southern"
"1057",1972,"Jul","nzd",NA,"southern"
"1058",1972,"Aug","alt",NA,"southern"
"1059",1972,"Aug","mlo",326.89,"southern"
"1060",1972,"Aug","kum",NA,"southern"
"1061",1972,"Aug","chr",NA,"southern"
"1062",1972,"Aug","sam",NA,"southern"
"1063",1972,"Aug","ker",NA,"southern"
"1064",1972,"Aug","nzd",NA,"southern"
"1065",1972,"Sep","alt",NA,"southern"
"1066",1972,"Sep","mlo",324.73,"southern"
"1067",1972,"Sep","kum",NA,"southern"
"1068",1972,"Sep","chr",NA,"southern"
"1069",1972,"Sep","sam",NA,"southern"
"1070",1972,"Sep","ker",NA,"southern"
"1071",1972,"Sep","nzd",NA,"southern"
"1072",1972,"Oct","alt",NA,"southern"
"1073",1972,"Oct","mlo",325.14,"southern"
"1074",1972,"Oct","kum",NA,"southern"
"1075",1972,"Oct","chr",NA,"southern"
"1076",1972,"Oct","sam",NA,"southern"
"1077",1972,"Oct","ker",NA,"southern"
"1078",1972,"Oct","nzd",NA,"southern"
"1079",1972,"Nov","alt",NA,"southern"
"1080",1972,"Nov","mlo",326.69,"southern"
"1081",1972,"Nov","kum",NA,"southern"
"1082",1972,"Nov","chr",NA,"southern"
"1083",1972,"Nov","sam",NA,"southern"
"1084",1972,"Nov","ker",NA,"southern"
"1085",1972,"Nov","nzd",NA,"southern"
"1086",1972,"Dec","alt",NA,"southern"
"1087",1972,"Dec","mlo",327.78,"southern"
"1088",1972,"Dec","kum",NA,"southern"
"1089",1972,"Dec","chr",NA,"southern"
"1090",1972,"Dec","sam",NA,"southern"
"1091",1972,"Dec","ker",NA,"southern"
"1092",1972,"Dec","nzd",NA,"southern"
"1093",1973,"Jan","alt",NA,"southern"
"1094",1973,"Jan","mlo",328.66,"southern"
"1095",1973,"Jan","kum",NA,"southern"
"1096",1973,"Jan","chr",NA,"southern"
"1097",1973,"Jan","sam",NA,"southern"
"1098",1973,"Jan","ker",NA,"southern"
"1099",1973,"Jan","nzd",NA,"southern"
"1100",1973,"Feb","alt",NA,"southern"
"1101",1973,"Feb","mlo",329.17,"southern"
"1102",1973,"Feb","kum",NA,"southern"
"1103",1973,"Feb","chr",NA,"southern"
"1104",1973,"Feb","sam",NA,"southern"
"1105",1973,"Feb","ker",NA,"southern"
"1106",1973,"Feb","nzd",NA,"southern"
"1107",1973,"Mar","alt",NA,"southern"
"1108",1973,"Mar","mlo",330.11,"southern"
"1109",1973,"Mar","kum",NA,"southern"
"1110",1973,"Mar","chr",NA,"southern"
"1111",1973,"Mar","sam",NA,"southern"
"1112",1973,"Mar","ker",NA,"southern"
"1113",1973,"Mar","nzd",NA,"southern"
"1114",1973,"Apr","alt",NA,"southern"
"1115",1973,"Apr","mlo",331.34,"southern"
"1116",1973,"Apr","kum",NA,"southern"
"1117",1973,"Apr","chr",NA,"southern"
"1118",1973,"Apr","sam",NA,"southern"
"1119",1973,"Apr","ker",NA,"southern"
"1120",1973,"Apr","nzd",NA,"southern"
"1121",1973,"May","alt",NA,"southern"
"1122",1973,"May","mlo",332.65,"southern"
"1123",1973,"May","kum",NA,"southern"
"1124",1973,"May","chr",NA,"southern"
"1125",1973,"May","sam",NA,"southern"
"1126",1973,"May","ker",NA,"southern"
"1127",1973,"May","nzd",NA,"southern"
"1128",1973,"Jun","alt",NA,"southern"
"1129",1973,"Jun","mlo",332.02,"southern"
"1130",1973,"Jun","kum",NA,"southern"
"1131",1973,"Jun","chr",NA,"southern"
"1132",1973,"Jun","sam",NA,"southern"
"1133",1973,"Jun","ker",NA,"southern"
"1134",1973,"Jun","nzd",NA,"southern"
"1135",1973,"Jul","alt",NA,"southern"
"1136",1973,"Jul","mlo",330.42,"southern"
"1137",1973,"Jul","kum",NA,"southern"
"1138",1973,"Jul","chr",NA,"southern"
"1139",1973,"Jul","sam",NA,"southern"
"1140",1973,"Jul","ker",NA,"southern"
"1141",1973,"Jul","nzd",NA,"southern"
"1142",1973,"Aug","alt",NA,"southern"
"1143",1973,"Aug","mlo",329,"southern"
"1144",1973,"Aug","kum",NA,"southern"
"1145",1973,"Aug","chr",NA,"southern"
"1146",1973,"Aug","sam",NA,"southern"
"1147",1973,"Aug","ker",NA,"southern"
"1148",1973,"Aug","nzd",NA,"southern"
"1149",1973,"Sep","alt",NA,"southern"
"1150",1973,"Sep","mlo",NA,"southern"
"1151",1973,"Sep","kum",NA,"southern"
"1152",1973,"Sep","chr",NA,"southern"
"1153",1973,"Sep","sam",NA,"southern"
"1154",1973,"Sep","ker",NA,"southern"
"1155",1973,"Sep","nzd",NA,"southern"
"1156",1973,"Oct","alt",NA,"southern"
"1157",1973,"Oct","mlo",327.22,"southern"
"1158",1973,"Oct","kum",NA,"southern"
"1159",1973,"Oct","chr",NA,"southern"
"1160",1973,"Oct","sam",NA,"southern"
"1161",1973,"Oct","ker",NA,"southern"
"1162",1973,"Oct","nzd",NA,"southern"
"1163",1973,"Nov","alt",NA,"southern"
"1164",1973,"Nov","mlo",328.44,"southern"
"1165",1973,"Nov","kum",NA,"southern"
"1166",1973,"Nov","chr",NA,"southern"
"1167",1973,"Nov","sam",NA,"southern"
"1168",1973,"Nov","ker",NA,"southern"
"1169",1973,"Nov","nzd",NA,"southern"
"1170",1973,"Dec","alt",NA,"southern"
"1171",1973,"Dec","mlo",329.21,"southern"
"1172",1973,"Dec","kum",NA,"southern"
"1173",1973,"Dec","chr",NA,"southern"
"1174",1973,"Dec","sam",NA,"southern"
"1175",1973,"Dec","ker",NA,"southern"
"1176",1973,"Dec","nzd",NA,"southern"
"1177",1974,"Jan","alt",NA,"southern"
"1178",1974,"Jan","mlo",329.94,"southern"
"1179",1974,"Jan","kum",NA,"southern"
"1180",1974,"Jan","chr",NA,"southern"
"1181",1974,"Jan","sam",NA,"southern"
"1182",1974,"Jan","ker",NA,"southern"
"1183",1974,"Jan","nzd",NA,"southern"
"1184",1974,"Feb","alt",NA,"southern"
"1185",1974,"Feb","mlo",329.49,"southern"
"1186",1974,"Feb","kum",NA,"southern"
"1187",1974,"Feb","chr",NA,"southern"
"1188",1974,"Feb","sam",NA,"southern"
"1189",1974,"Feb","ker",NA,"southern"
"1190",1974,"Feb","nzd",NA,"southern"
"1191",1974,"Mar","alt",NA,"southern"
"1192",1974,"Mar","mlo",329.81,"southern"
"1193",1974,"Mar","kum",NA,"southern"
"1194",1974,"Mar","chr",NA,"southern"
"1195",1974,"Mar","sam",NA,"southern"
"1196",1974,"Mar","ker",NA,"southern"
"1197",1974,"Mar","nzd",NA,"southern"
"1198",1974,"Apr","alt",NA,"southern"
"1199",1974,"Apr","mlo",332.45,"southern"
"1200",1974,"Apr","kum",NA,"southern"
"1201",1974,"Apr","chr",NA,"southern"
"1202",1974,"Apr","sam",NA,"southern"
